Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
1218,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
1228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
1236,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1237,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1239,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1245,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1246,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1247,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1251,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1252,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1267,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
1268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
1272,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1273,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
1274,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1275,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1278,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1284,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1285,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1288,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1289,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1293,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1295,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
1296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
1307,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1313,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
1314,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1318,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1319,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1323,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1327,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1335,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1339,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1349,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4
1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1351,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1368,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1371,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1372,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1374,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1377,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
1378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1380,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1386,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1396,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1397,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1399,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1401,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1405,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
1406,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
1407,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1414,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1415,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1416,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1418,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1419,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1430,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1431,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1432,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
1433,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1437,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1444,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1456,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1457,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3
1458,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4
1459,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
1460,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1466,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1469,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1470,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1471,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
1472,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1473,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1474,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4
1475,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1476,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
1477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1480,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
1481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1484,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1485,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1490,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5
1501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1509,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1510,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1512,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1513,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
1514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1517,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
1518,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1519,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1520,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1521,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1522,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1525,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3
1526,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1530,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1531,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1534,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4
1535,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
1536,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
1537,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1548,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1549,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1551,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1557,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1558,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1559,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1560,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1565,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1566,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4
1567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1572,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1573,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
1574,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1577,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1579,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1580,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1581,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1585,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1591,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1595,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1601,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1602,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
1603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1607,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
1608,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
1609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1611,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1613,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
